phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6358270,http://www.goldconduit.com/god/home/step3.php?cmd=_account-details&amp;session=9f766ffd782b84cf9fa9276f0eb583e0&amp;dispatch=6f4c5dcde3bab673aca5570389ced15046ba7e7f,http://www.phishtank.com/phish_detail.php?phish_id=6358270,2020-01-15T14:07:02+00:00,yes,2020-01-15T19:56:10+00:00,yes,Other
6358264,http://gpsvotobyt.com/yh/login.php?cmd=login_submit&id=8f7ef9c2c3041e6bb936fbd7fcb80cd18f7ef9c2c3041e6bb936fbd7fcb80cd1&session=8f7ef9c2c3041e6bb936fbd7fcb80cd18f7ef9c2c3041e6bb936fbd7fcb80cd1,http://www.phishtank.com/phish_detail.php?phish_id=6358264,2020-01-15T14:06:38+00:00,yes,2020-01-15T15:24:29+00:00,yes,Other
6358258,http://service-confirmation.vitamins4living.net/mpp/cf2d47b39ccca561fa029329a9496ed4/payment.php?dispatch=,http://www.phishtank.com/phish_detail.php?phish_id=6358258,2020-01-15T14:06:17+00:00,yes,2020-01-15T19:54:46+00:00,yes,Other
6358248,https://www.expresswaysuite.icu/mrc/sharepoint/sharepoint/management/xb/,http://www.phishtank.com/phish_detail.php?phish_id=6358248,2020-01-15T14:05:40+00:00,yes,2020-01-15T17:44:00+00:00,yes,Other
6358231,https://www.chase-online.chaisbek.com/login.php?cmd=login_submit&id=4e90f373f2923f9333f1620795f428e34e90f373f2923f9333f1620795f428e3&session=4e90f373f2923f9333f1620795f428e34e90f373f2923f9333f1620795f428e3,http://www.phishtank.com/phish_detail.php?phish_id=6358231,2020-01-15T14:04:32+00:00,yes,2020-01-15T17:44:00+00:00,yes,Other
6358211,http://jreparlor.co.kr/2e8c4a8cea401031f3f3b4e3fa8b9da0/login.php?cmd=login_submit&id=9a86dc767ef92033c7ac37aaff2126169a86dc767ef92033c7ac37aaff212616&session=9a86dc767ef92033c7ac37aaff2126169a86dc767ef92033c7ac37aaff212616,http://www.phishtank.com/phish_detail.php?phish_id=6358211,2020-01-15T14:03:22+00:00,yes,2020-01-15T17:17:15+00:00,yes,Other
6358204,http://stcroixlofts.com/inc/manager/config/auth/log/848afc673c386d287971231419930f30NjY0NTk4NjQxYmM5ZWMzYjcwMzBjZjk2Y2JhN2YwZDg=/resolution/websc_login,http://www.phishtank.com/phish_detail.php?phish_id=6358204,2020-01-15T14:02:53+00:00,yes,2020-01-15T20:45:40+00:00,yes,Other
6358203,http://stcroixlofts.com/inc/manager/config/auth/log/c2c5220cec9fcfff591104c2f5a0ad0aMjkxMmI0YzBkMDYzMDMyNzNkNGMzNjg1NTc3OTIzNjE=/resolution/websc_login/,http://www.phishtank.com/phish_detail.php?phish_id=6358203,2020-01-15T14:02:49+00:00,yes,2020-01-15T19:32:08+00:00,yes,Other
6358188,https://russianmailer.000webhostapp.com/mail.ru/mail.ru/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6358188,2020-01-15T14:02:13+00:00,yes,2020-01-15T21:15:31+00:00,yes,Other
6358185,https://itau.seuatendimento.com/financas/ltalite,http://www.phishtank.com/phish_detail.php?phish_id=6358185,2020-01-15T14:02:06+00:00,yes,2020-01-15T14:14:48+00:00,yes,Other
6358184,https://itau.seuatendimento.com/financas/ltalite/promocao/descontao/card/cadastro/promocao.php,http://www.phishtank.com/phish_detail.php?phish_id=6358184,2020-01-15T14:02:05+00:00,yes,2020-01-15T14:14:48+00:00,yes,Other
6358181,http://itau.seuatendimento.com/financas/ltalite,http://www.phishtank.com/phish_detail.php?phish_id=6358181,2020-01-15T14:01:56+00:00,yes,2020-01-15T14:15:28+00:00,yes,Other
6358163,http://stcroixlofts.com/inc/manager/config/auth/log/7204b7669109c5ea10e7064a772adbe4NjY4ZTczM2ZkNTA5M2QzZGFhNGIyZmIxYmJhMGNkNGU=/resolution/websc_login,http://www.phishtank.com/phish_detail.php?phish_id=6358163,2020-01-15T14:00:59+00:00,yes,2020-01-15T17:33:04+00:00,yes,Other
6358164,http://stcroixlofts.com/inc/manager/config/auth/log/7204b7669109c5ea10e7064a772adbe4NjY4ZTczM2ZkNTA5M2QzZGFhNGIyZmIxYmJhMGNkNGU=/resolution/websc_login/,http://www.phishtank.com/phish_detail.php?phish_id=6358164,2020-01-15T14:00:59+00:00,yes,2020-01-15T17:33:04+00:00,yes,Other
6358161,http://aa-mar.de/77111facb72a2f0800acd38d1c020dec77111facb72a2f0800acd38d1c020dec77111facb72a2f0800acd38d1c020dec/wwebaysigninebaydewseBayISAPIdllSignInruhttpswwwebaydesigninebaydewseBay/f0f9ad47876a44f7b3d618e2924c1bf7/login.htm?cmd=login_submit&id=ea0841f9499ac60c9f8661b3565c48f3ea0841f9499ac60c9f8661b3565c48f3&session=ea0841f9499ac60c9f8661b3565c48f3ea0841f9499ac60c9f8661b3565c48f3,http://www.phishtank.com/phish_detail.php?phish_id=6358161,2020-01-15T14:00:55+00:00,yes,2020-01-15T17:33:45+00:00,yes,"eBay, Inc."
6358162,https://itau.seuatendimento.com/financas/ltalite/promocao/descontao/card/home.php,http://www.phishtank.com/phish_detail.php?phish_id=6358162,2020-01-15T14:00:55+00:00,yes,2020-01-15T14:15:28+00:00,yes,Other
6358158,http://stcroixlofts.com/inc/manager/config/auth/log/b140c3545841b294d854dec395286991Yjg4NWQzNzYxYzIwOWUwYTY5MTc1NjY2MzdmODBlZTI=/resolution/websc_login/,http://www.phishtank.com/phish_detail.php?phish_id=6358158,2020-01-15T14:00:51+00:00,yes,2020-01-15T17:33:45+00:00,yes,Other
6358156,http://pippistockham.net/cgi-bin/linlined/content/16b277646454dc6b58d6100f18dcd21d/,http://www.phishtank.com/phish_detail.php?phish_id=6358156,2020-01-15T14:00:46+00:00,yes,2020-01-15T17:34:26+00:00,yes,Other
6358147,https://classofsounds.com/restoration/,http://www.phishtank.com/phish_detail.php?phish_id=6358147,2020-01-15T13:56:44+00:00,yes,2020-01-15T17:39:13+00:00,yes,Other
6358139,https://lg-magazineluiza.webhop.me/tv4k/LG-60/smart-tv-4k-led-60-lg-60um7270psa-wi-fi-hdr-inteligencia-artificial-controle-smart-magic.php?ass=DfvXQFT-3dF9thEnP2EgezdE,http://www.phishtank.com/phish_detail.php?phish_id=6358139,2020-01-15T13:48:08+00:00,yes,2020-01-15T13:49:56+00:00,yes,Other
6358138,https://4k-magazineluiza.myvnc.com/tvlg/smarttv4k60lg60uk6200-wi-fi-hdr-inteligencia-artificial-conversor-digital-3-hdmi.php?ass=,http://www.phishtank.com/phish_detail.php?phish_id=6358138,2020-01-15T13:48:00+00:00,yes,2020-01-15T13:49:56+00:00,yes,Other
6358137,https://4k-magazineluiza.gotdns.ch/tvlg/smarttv4k60lg60uk6200-wi-fi-hdr-inteligencia-artificial-conversor-digital-3-hdmi.php?ass=pQ9q$X0hcqEXCh-WPYaiRzp1h9rcQcf_da**08ud8H-@OFztnuVDX2qkWQ0EG2R2Qby,http://www.phishtank.com/phish_detail.php?phish_id=6358137,2020-01-15T13:47:52+00:00,yes,2020-01-15T13:49:16+00:00,yes,Other
6358136,https://redirecion.dyndns.biz/black5/,http://www.phishtank.com/phish_detail.php?phish_id=6358136,2020-01-15T13:47:45+00:00,yes,2020-01-15T13:48:37+00:00,yes,Other
6358119,https://horsespirit.ch/https/190.66.54.1641229/sucursalpersonas.transaccionesbancolombia.com/mua/VALIDATOR_EM_PH.php,http://www.phishtank.com/phish_detail.php?phish_id=6358119,2020-01-15T13:31:53+00:00,yes,2020-01-15T17:53:50+00:00,yes,Other
6358114,http://produto83972827.com/995a2sajkja_as_sapjf4/index.php?&amp;id=1,http://www.phishtank.com/phish_detail.php?phish_id=6358114,2020-01-15T13:20:03+00:00,yes,2020-01-15T13:21:05+00:00,yes,Other
6358113,http://magazineprodutoshoje.com/click/995a2sajkja_as_sapjf4/index.php?rt-tv-led-32-samsung-j4290-wi-fi-2-hdmi-1-usb/p/193421800/et/elit/?origin&amp;id=1,http://www.phishtank.com/phish_detail.php?phish_id=6358113,2020-01-15T13:19:55+00:00,yes,2020-01-15T13:20:26+00:00,yes,Other
6358109,http://089076019574878-dot-ewa-lkh-bdj.appspot.com/elxhmwscyn/,http://www.phishtank.com/phish_detail.php?phish_id=6358109,2020-01-15T13:18:07+00:00,yes,2020-01-15T14:23:28+00:00,yes,Other
6358110,https://089076019574878-dot-ewa-lkh-bdj.appspot.com/elxhmwscyn/,http://www.phishtank.com/phish_detail.php?phish_id=6358110,2020-01-15T13:18:07+00:00,yes,2020-01-15T14:26:09+00:00,yes,Other
6358108,http://35.238.34.209/1840aigaga2518100074/index.php?o-de-panelas-tramontina-antiaderente-de-aluminio-vermelho-10-pecas-turim-20298-722/p/144129900/ud/panl/?origin=aut&amp;id=1,http://www.phishtank.com/phish_detail.php?phish_id=6358108,2020-01-15T13:17:28+00:00,yes,2020-01-15T13:18:27+00:00,yes,Other
6358096,https://itoken-gerenciamento.com/cadastro/,http://www.phishtank.com/phish_detail.php?phish_id=6358096,2020-01-15T13:01:23+00:00,yes,2020-01-15T13:15:04+00:00,yes,Other
6358095,https://itoken-gerenciamento.com/cadastro,http://www.phishtank.com/phish_detail.php?phish_id=6358095,2020-01-15T13:01:22+00:00,yes,2020-01-15T13:15:04+00:00,yes,Other
6358081,https://biharsteeludyog.in/wp-includes/SimplePie/eqw/update/update/index.php?email=,http://www.phishtank.com/phish_detail.php?phish_id=6358081,2020-01-15T13:00:25+00:00,yes,2020-01-15T17:48:54+00:00,yes,Other
6358080,http://nakagawamoveis.com.br/fonts/linea/Compte/paypal.fr/058d689e2888594865b13d51b01507b2/,http://www.phishtank.com/phish_detail.php?phish_id=6358080,2020-01-15T13:00:21+00:00,yes,2020-01-15T13:40:43+00:00,yes,Other
6358076,https://bbfinanceirov2.sytes.net/aapf/public_html/webApp_AplicationHome.php,http://www.phishtank.com/phish_detail.php?phish_id=6358076,2020-01-15T12:56:13+00:00,yes,2020-01-15T17:54:31+00:00,yes,Other
6358064,https://stadsbakkerijdediamantenring.nl/wp-content/themes/twentytwenty/gam.php,http://www.phishtank.com/phish_detail.php?phish_id=6358064,2020-01-15T12:40:27+00:00,yes,2020-01-15T17:56:35+00:00,yes,Other
6358058,http://magazine-luizaoferta.com/Produto/identificacao.php,http://www.phishtank.com/phish_detail.php?phish_id=6358058,2020-01-15T12:33:06+00:00,yes,2020-01-15T12:34:38+00:00,yes,Other
6358041,http://magazineluizaoferta.com/Produto/identificacao.php,http://www.phishtank.com/phish_detail.php?phish_id=6358041,2020-01-15T12:02:25+00:00,yes,2020-01-15T12:03:43+00:00,yes,Other
6358040,http://ofertas-relampago.com/Produto/identificacao.php,http://www.phishtank.com/phish_detail.php?phish_id=6358040,2020-01-15T12:02:07+00:00,yes,2020-01-15T12:03:44+00:00,yes,Other
6358037,http://fpperformingap.co/fk/f2.php,http://www.phishtank.com/phish_detail.php?phish_id=6358037,2020-01-15T11:59:29+00:00,yes,2020-01-15T18:00:01+00:00,yes,"PKO Polish Bank"
6358027,http://209.34.238.35.bc.googleusercontent.com/1840aigaga2518100074/index.php?o-de-panelas-tramontina-antiaderente-de-aluminio-vermelho-10-pecas-turim-20298-722/p/144129900/ud/panl/?origin=aut&amp;id=1,http://www.phishtank.com/phish_detail.php?phish_id=6358027,2020-01-15T11:49:24+00:00,yes,2020-01-15T11:50:38+00:00,yes,Other
6358023,https://magalumesnovas.black/Produto/identificacao.php?id=1,http://www.phishtank.com/phish_detail.php?phish_id=6358023,2020-01-15T11:42:16+00:00,yes,2020-01-15T11:42:43+00:00,yes,Other
6357991,https://itau-app.tk/,http://www.phishtank.com/phish_detail.php?phish_id=6357991,2020-01-15T11:00:26+00:00,yes,2020-01-15T11:15:15+00:00,yes,Other
6357923,https://www.actualisatie.nlbankgroep.web4638.cweb02.gamingweb.de/img/rb/,http://www.phishtank.com/phish_detail.php?phish_id=6357923,2020-01-15T09:00:43+00:00,yes,2020-01-15T09:34:34+00:00,yes,Other
6357904,http://regularizacomclientes.com/itokendosclientes/Pessoa-Fisica/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6357904,2020-01-15T08:00:29+00:00,yes,2020-01-15T08:15:14+00:00,yes,Other
6357834,https://aportepersonas.contactopersonas.website/,http://www.phishtank.com/phish_detail.php?phish_id=6357834,2020-01-15T05:36:21+00:00,yes,2020-01-15T06:33:23+00:00,yes,Other
6357831,http://au-oj.com,http://www.phishtank.com/phish_detail.php?phish_id=6357831,2020-01-15T05:29:18+00:00,yes,2020-01-15T09:25:23+00:00,yes,Other
6357829,http://nttdocomo-oj.com,http://www.phishtank.com/phish_detail.php?phish_id=6357829,2020-01-15T05:18:28+00:00,yes,2020-01-15T06:32:42+00:00,yes,Other
6357797,https://weekendsinthecountryradio.com/lbcpzonasegurabeta/iniciar-sesion,http://www.phishtank.com/phish_detail.php?phish_id=6357797,2020-01-15T03:09:44+00:00,yes,2020-01-15T03:34:01+00:00,yes,Other
6357794,http://intermico.ru/pmaclick/abac.php,http://www.phishtank.com/phish_detail.php?phish_id=6357794,2020-01-15T03:02:21+00:00,yes,2020-01-15T03:50:22+00:00,yes,"ABSA Bank"
6357788,http://semprepresenteportal.com/js/email/sempre/presente/premios/de/montao,http://www.phishtank.com/phish_detail.php?phish_id=6357788,2020-01-15T03:01:02+00:00,yes,2020-01-15T03:15:15+00:00,yes,Other
6357789,http://semprepresenteportal.com/js/email/sempre/presente/premios/de/montao/,http://www.phishtank.com/phish_detail.php?phish_id=6357789,2020-01-15T03:01:02+00:00,yes,2020-01-15T03:15:15+00:00,yes,Other
6357776,https://masprodutossaldao.com/1840aigaga2518100074/index.php?o-de-panelas-tramontina-antiaderente-de-aluminio-vermelho-10-pecas-turim-20298-722/p/144129900/ud/panl/&amp;id=8,http://www.phishtank.com/phish_detail.php?phish_id=6357776,2020-01-15T02:48:02+00:00,yes,2020-01-15T02:55:44+00:00,yes,Other
6357765,https://colfinews.com/paypal/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6357765,2020-01-15T02:03:49+00:00,yes,2020-01-15T02:56:26+00:00,yes,Other
6357761,https://www.valeriaalquileres.com.ar/admin/assets/img/product/bankofamerica/step2.php,http://www.phishtank.com/phish_detail.php?phish_id=6357761,2020-01-15T02:03:32+00:00,yes,2020-01-15T15:55:22+00:00,yes,Other
6357760,http://valeriaalquileres.com.ar/admin/assets/img/product/bankofamerica/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6357760,2020-01-15T02:03:27+00:00,yes,2020-01-15T02:55:44+00:00,yes,Other
6357750,https://4k-magazineluiza.ddns.net/tv-lg/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6357750,2020-01-15T02:02:51+00:00,yes,2020-01-15T02:04:40+00:00,yes,Other
6357726,http://speed-dating.it/check/avis-fr/Remboursement/PortailAS/appmanager/assure/id/2ebf8/,http://www.phishtank.com/phish_detail.php?phish_id=6357726,2020-01-15T02:01:12+00:00,yes,2020-01-15T02:54:21+00:00,yes,Other
6357711,http://alliedgraniteworks.com/realhomeworx/Privacy/ppl/update/A80B383DA0/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6357711,2020-01-15T02:00:20+00:00,yes,2020-01-15T02:52:15+00:00,yes,Other
6357699,http://promomagazineluiza.com/1840aigaga2518100074/index.php?o-de-panelas-tramontina-antiaderente-de-aluminio-vermelho-10-pecas-turim-20298-722/p/144129900/ud/panl/?origin=aut&amp;id=1,http://www.phishtank.com/phish_detail.php?phish_id=6357699,2020-01-15T01:37:51+00:00,yes,2020-01-15T01:38:43+00:00,yes,Other
6357698,https://blog.incrediblesafety.com/referance.html,http://www.phishtank.com/phish_detail.php?phish_id=6357698,2020-01-15T01:33:09+00:00,yes,2020-01-15T08:43:36+00:00,yes,Other
6357691,https://itoken-itau.ml/home.php,http://www.phishtank.com/phish_detail.php?phish_id=6357691,2020-01-15T01:00:34+00:00,yes,2020-01-15T01:14:43+00:00,yes,Other
6357689,http://inforado.ru/wp-content/uploads/niro.php,http://www.phishtank.com/phish_detail.php?phish_id=6357689,2020-01-15T00:58:23+00:00,yes,2020-01-15T03:51:04+00:00,yes,"ABSA Bank"
6357669,http://itoken-itau.ml/,http://www.phishtank.com/phish_detail.php?phish_id=6357669,2020-01-15T00:01:20+00:00,yes,2020-01-15T00:14:56+00:00,yes,Other
6357650,https://www.jp-bank-japanpos-jp.com/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6357650,2020-01-14T23:17:08+00:00,yes,2020-01-14T23:30:40+00:00,yes,Other
6357649,https://www.jp-bank-japanpos-jp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6357649,2020-01-14T23:14:46+00:00,yes,2020-01-15T05:41:30+00:00,yes,Other
6357632,https://4k-magazineluiza.gotdns.ch/tv-lg/smarttv4k60lg60uk6200-wi-fi-hdr-inteligencia-artificial-conversor-digital-3-hdmi.php?ass=Xs29ozEW2qb7e2$ZhkBp*89K%dQaCbg7DtVgOpZ%SKXaR%bY7u9F7try9Qoitbz0pyU,http://www.phishtank.com/phish_detail.php?phish_id=6357632,2020-01-14T22:02:37+00:00,yes,2020-01-14T22:11:03+00:00,yes,Other
6357629,https://lg-magazineluiza.webhop.me/tvuhd/LG-60/smart-tv-4k-led-60-lg-60um7270psa-wi-fi-hdr-inteligencia-artificial-controle-smart-magic.php?ass=eEuZK,http://www.phishtank.com/phish_detail.php?phish_id=6357629,2020-01-14T22:02:22+00:00,yes,2020-01-14T22:11:03+00:00,yes,Other
6357627,http://itoken-itau.ml/home.php,http://www.phishtank.com/phish_detail.php?phish_id=6357627,2020-01-14T22:00:32+00:00,yes,2020-01-14T22:11:03+00:00,yes,Other
6357628,http://itoken-itau.ml/home.php?m7jxbthf8c0la2e8k#dv8ahjvwoog9edd9v-#boziqikszzj4umt58fm3l2pow7ritqb7fvdxiy1jqdo1vzxw1ry6xblmg-qdwy0,http://www.phishtank.com/phish_detail.php?phish_id=6357628,2020-01-14T22:00:32+00:00,yes,2020-01-14T22:11:04+00:00,yes,Other
6357609,https://myetherwallet.com-etherscan-transaction.pro/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6357609,2020-01-14T21:24:17+00:00,yes,2020-01-14T21:42:22+00:00,yes,Other
6357564,http://onlycusco.com/wp-includes/Text/bankofamerica.com.login.update/?_branch_match_id=745674559923764663,http://www.phishtank.com/phish_detail.php?phish_id=6357564,2020-01-14T21:01:05+00:00,yes,2020-01-14T22:43:23+00:00,yes,Other
6357561,http://20.36.38.70/it/uniclass/parceiros/acesso/acesso/itk_kbps_one.php,http://www.phishtank.com/phish_detail.php?phish_id=6357561,2020-01-14T21:01:01+00:00,yes,2020-01-14T21:15:25+00:00,yes,Other
6357560,http://onlycusco.com/wp-includes/Text/bankofamerica.com.login.update/?_branch_match_id=733333498581195853,http://www.phishtank.com/phish_detail.php?phish_id=6357560,2020-01-14T21:00:58+00:00,yes,2020-01-14T22:42:38+00:00,yes,Other
6357558,http://onlycusco.com/wp-includes/Text/bankofamerica.com.login.update,http://www.phishtank.com/phish_detail.php?phish_id=6357558,2020-01-14T21:00:54+00:00,yes,2020-01-14T22:42:38+00:00,yes,Other
6357557,https://www.instagram.com/itaucard_digital24h2,http://www.phishtank.com/phish_detail.php?phish_id=6357557,2020-01-14T21:00:50+00:00,yes,2020-01-14T21:15:25+00:00,yes,Other
6357533,https://docs.google.com/forms/d/e/1FAIpQLScv3H2pgIETIUF41VkO1mZnm0cS9ajybFqPAVDFAs0tbRBcsA/viewform?usp=sf_link,http://www.phishtank.com/phish_detail.php?phish_id=6357533,2020-01-14T20:49:08+00:00,yes,2020-01-15T22:11:22+00:00,yes,Other
6357532,https://docs.google.com/forms/d/e/1FAIpQLScDFGsaWlhBMV9w8iKd1JMngz4u3WyJEWqemM4_WNH8rZ6T9w/viewform,http://www.phishtank.com/phish_detail.php?phish_id=6357532,2020-01-14T20:47:57+00:00,yes,2020-01-15T22:11:07+00:00,yes,Other
6357501,https://maravilhasdejaneiro.com/PljsahVVaddbh4420000sa/index.php?&amp;id=1,http://www.phishtank.com/phish_detail.php?phish_id=6357501,2020-01-14T20:26:35+00:00,yes,2020-01-14T20:27:29+00:00,yes,Other
6357494,http://dmall.com.br/att.net-sbc/ATT,http://www.phishtank.com/phish_detail.php?phish_id=6357494,2020-01-14T20:22:52+00:00,yes,2020-01-15T00:53:24+00:00,yes,Other
6357473,http://35.202.135.119/045atggynmay!004ajn/index.php?id=2,http://www.phishtank.com/phish_detail.php?phish_id=6357473,2020-01-14T20:01:24+00:00,yes,2020-01-14T20:02:41+00:00,yes,Other
6357409,https://bcpzonasequrabeta-viabcp.me/,http://www.phishtank.com/phish_detail.php?phish_id=6357409,2020-01-14T19:24:46+00:00,yes,2020-01-14T19:28:47+00:00,yes,Other
6357405,http://informesbcp.net/,http://www.phishtank.com/phish_detail.php?phish_id=6357405,2020-01-14T19:21:27+00:00,yes,2020-01-14T19:22:14+00:00,yes,Other
6357401,https://itoken-itau.ml/home.php?m7jxbthf8c0la2e8k#dv8ahjvwoog9edd9v-#boziqikszzj4umt58fm3l2pow7ritqb7fvdxiy1jqdo1vzxw1ry6xblmg-qdwy0,http://www.phishtank.com/phish_detail.php?phish_id=6357401,2020-01-14T19:01:39+00:00,yes,2020-01-14T19:15:39+00:00,yes,Other
6357383,http://bit.ly/2NlNQB0,http://www.phishtank.com/phish_detail.php?phish_id=6357383,2020-01-14T18:49:11+00:00,yes,2020-01-14T20:20:38+00:00,yes,Facebook
6357382,http://119.135.202.35.bc.googleusercontent.com/045atggynmay!004ajn/index.php?o-de-panelas-tramontina-antiaderente-de-aluminio-vermelho-10-pecas-turim-20298-722/p/144129900/ud/panl/&amp;id=2,http://www.phishtank.com/phish_detail.php?phish_id=6357382,2020-01-14T18:48:45+00:00,yes,2020-01-14T18:49:22+00:00,yes,Other
6357357,http://rickson.com.br/atualiza-cliente-safra03/,http://www.phishtank.com/phish_detail.php?phish_id=6357357,2020-01-14T18:19:05+00:00,yes,2020-01-14T18:20:55+00:00,yes,Other
6357354,http://carbatterydubai.com/rysn/cfim.php,http://www.phishtank.com/phish_detail.php?phish_id=6357354,2020-01-14T18:17:25+00:00,yes,2020-01-14T18:17:56+00:00,yes,"ABSA Bank"
6357332,http://jwmetalmunck.com.br/ckeditor/kreditor/a_new_doc-file/e245490e2d22e00eead597e8e3e989ea/encryptfile.php?email=&id=c2a9ef3c8442ce991b8d7fcb72b12473c2a9ef3c8442ce991b8d7fcb72b12473&session=c2a9ef3c8442ce991b8d7fcb72b12473c2a9ef3c8442ce991b8d7fcb72b12473,http://www.phishtank.com/phish_detail.php?phish_id=6357332,2020-01-14T17:57:02+00:00,yes,2020-01-14T17:58:40+00:00,yes,"Internal Revenue Service"
